CustomerID,Age,Income,EducationLevel,FamilySize,TotalSpend,AvgTransactionValue,HighValuePurchases,Frequency,Recency,Tenure,WebVisitsPerMonth,Wines,Fruits,Meat,Fish,Sweets,Gold,WebPurchases,CatalogPurchases,StorePurchases,DealsPurchased,CampaignsAccepted,Complains,Cluster,Persona
1218,29,45988,2,1,670,42.3,0,13,41,1,11,78,0,74,66,25,39,6,2,9,2,1,0,1,💤 Inactive / At-Risk
1219,28,41956,4,3,253,54.6,0,8,67,5,10,13,11,42,20,11,6,1,2,2,3,0,0,1,💤 Inactive / At-Risk
1220,41,20851,4,2,715,48.9,1,16,55,1,8,81,20,37,66,11,49,3,1,9,1,1,0,1,💤 Inactive / At-Risk
1221,27,44991,5,2,741,71.28,0,10,15,0,14,103,0,67,37,14,42,9,5,6,0,1,0,1,💤 Inactive / At-Risk
1222,56,19201,3,1,12,4.47,0,3,70,3,1,24,2,8,5,0,4,3,1,1,0,1,0,1,💤 Inactive / At-Risk
1223,41,34590,4,5,944,89.91,1,12,12,7,2,242,50,50,39,1,38,2,1,3,1,0,0,1,💤 Inactive / At-Risk
1224,41,35666,3,1,248,21.07,0,7,88,2,5,30,4,45,7,5,7,1,0,3,1,2,0,1,💤 Inactive / At-Risk
1225,54,50232,3,1,626,55.05,4,12,70,6,3,304,0,225,5,49,26,1,1,9,2,0,0,1,💤 Inactive / At-Risk
1226,44,78686,4,3,76,50.15,0,4,94,7,1,8,1,40,4,0,4,0,1,1,1,0,0,1,💤 Inactive / At-Risk
1227,32,38498,2,3,598,34.23,3,17,29,0,9,62,21,92,6,11,32,8,3,9,0,0,0,1,💤 Inactive / At-Risk
1228,33,60798,3,4,409,30.89,1,15,25,3,8,76,45,34,68,4,18,2,2,8,1,1,0,1,💤 Inactive / At-Risk
1229,42,37472,1,1,154,32.4,0,12,47,3,13,29,15,56,2,5,5,3,3,3,3,0,0,1,💤 Inactive / At-Risk
1230,34,36363,3,1,314,32.76,0,5,82,5,12,24,2,64,1,4,2,3,3,3,3,0,0,1,💤 Inactive / At-Risk
1231,50,25765,4,1,66,66.0,1,4,70,12,0,16,0,11,11,0,1,1,1,3,2,1,0,1,💤 Inactive / At-Risk
1232,31,71991,4,3,422,30.88,2,17,29,2,9,120,43,20,0,24,43,7,1,4,1,1,0,1,💤 Inactive / At-Risk
1233,35,32897,1,1,336,53.25,1,4,61,2,7,11,4,37,4,2,3,4,1,3,2,0,0,1,💤 Inactive / At-Risk
1234,34,43527,4,1,189,17.47,2,9,53,4,14,24,2,42,7,5,3,2,1,7,1,1,0,1,💤 Inactive / At-Risk
1235,46,60703,2,1,596,75.85,1,11,80,2,3,187,17,134,124,13,27,0,1,7,1,0,0,1,💤 Inactive / At-Risk
1236,45,38855,2,1,49,8.74,0,12,69,1,11,19,5,15,5,5,2,4,1,4,1,0,0,1,💤 Inactive / At-Risk
1237,36,68112,4,2,697,51.71,0,8,20,6,4,161,55,156,1,80,15,2,0,4,0,0,0,1,💤 Inactive / At-Risk
1238,55,45556,3,1,866,81.78,4,14,66,3,3,78,65,151,18,8,26,2,1,5,0,1,0,1,💤 Inactive / At-Risk
1239,22,43093,4,1,539,32.24,0,12,40,1,4,35,3,33,5,1,14,5,1,8,0,0,0,1,💤 Inactive / At-Risk
1240,19,40385,4,3,620,35.91,2,10,16,1,7,80,35,72,7,8,29,3,2,2,0,2,0,1,💤 Inactive / At-Risk
1241,47,47605,2,1,318,32.88,1,5,56,2,3,41,10,7,2,1,3,2,1,6,2,0,0,1,💤 Inactive / At-Risk
1242,30,39164,3,1,391,74.69,1,7,35,5,7,35,5,38,7,5,6,2,2,5,4,0,0,1,💤 Inactive / At-Risk
1243,43,54367,1,1,782,81.12,3,6,31,3,6,333,12,100,96,4,25,5,0,3,1,0,0,1,💤 Inactive / At-Risk
1244,38,34439,5,2,194,30.15,1,9,41,7,9,37,20,30,6,12,3,2,1,2,1,0,0,1,💤 Inactive / At-Risk
1245,29,34860,5,1,304,38.7,3,12,46,0,8,109,36,56,41,17,29,11,0,4,3,1,1,1,💤 Inactive / At-Risk
1246,50,38852,3,1,272,41.61,0,9,12,7,5,32,2,61,4,4,1,3,0,5,1,0,0,1,💤 Inactive / At-Risk
1247,32,27398,2,3,168,168.0,0,13,46,2,1,34,10,6,6,1,0,2,2,4,3,1,0,1,💤 Inactive / At-Risk
1248,28,57846,5,2,679,52.5,4,17,34,1,9,58,166,25,7,10,37,2,1,7,2,0,0,1,💤 Inactive / At-Risk
1249,19,29423,4,1,838,70.21,5,15,22,1,13,89,17,84,0,19,29,5,0,4,1,0,0,1,💤 Inactive / At-Risk
1250,37,67521,5,1,618,85.72,3,11,28,6,6,221,42,84,4,39,24,3,1,2,0,1,0,1,💤 Inactive / At-Risk
1251,55,39123,4,2,790,76.19,1,7,16,2,1,223,105,226,21,11,26,9,2,6,1,0,0,1,💤 Inactive / At-Risk
1252,63,66946,5,2,785,64.26,10,17,15,3,5,189,28,220,0,39,23,4,0,5,0,0,0,1,💤 Inactive / At-Risk
1253,49,47492,3,1,1243,123.11,5,11,68,4,3,271,25,132,18,15,19,5,0,4,1,1,0,1,💤 Inactive / At-Risk
1254,42,53351,3,1,912,80.77,3,8,71,4,2,162,39,190,2,10,49,3,1,3,0,1,0,1,💤 Inactive / At-Risk
1255,39,51984,1,1,651,78.81,6,9,43,7,1,147,34,162,25,28,16,2,2,7,0,0,0,1,💤 Inactive / At-Risk
1256,53,39920,4,3,825,48.79,0,13,62,1,2,239,33,132,2,20,29,1,1,3,1,0,0,1,💤 Inactive / At-Risk
1257,20,22707,2,2,59,13.77,1,4,82,4,2,0,9,8,3,9,4,2,1,2,3,0,0,1,💤 Inactive / At-Risk
1258,31,68791,3,2,695,88.52,0,9,42,8,5,298,18,92,38,44,28,3,0,4,0,3,0,1,💤 Inactive / At-Risk
1259,31,50510,3,3,775,49.56,4,18,19,0,8,123,7,84,9,18,88,4,1,3,1,0,0,1,💤 Inactive / At-Risk
1260,21,72875,2,5,1588,79.62,10,23,13,5,7,489,30,232,162,63,76,7,0,9,0,1,0,0,🏆 Premium Loyalists
1261,26,34917,3,4,277,19.82,5,20,21,2,3,31,27,69,4,25,14,5,2,8,0,0,0,1,💤 Inactive / At-Risk
1262,29,24465,3,2,437,29.51,3,13,60,1,5,55,42,62,7,22,27,6,4,4,2,2,0,1,💤 Inactive / At-Risk
1263,59,57270,3,1,753,57.99,6,6,28,8,6,345,22,153,19,0,27,4,0,5,1,1,0,1,💤 Inactive / At-Risk
1264,28,24514,3,2,180,39.69,3,9,28,1,8,30,19,22,4,3,5,2,0,4,0,1,0,1,💤 Inactive / At-Risk
1265,44,60131,5,3,251,14.87,1,10,39,4,1,148,27,94,9,13,20,1,0,4,0,0,0,1,💤 Inactive / At-Risk
1266,41,80670,2,1,1920,108.66,5,16,15,9,5,472,39,338,5,46,45,9,5,9,3,0,0,0,🏆 Premium Loyalists
1267,50,95763,3,3,1532,66.05,10,27,18,9,7,615,16,445,41,62,118,6,4,11,0,2,0,0,🏆 Premium Loyalists
1268,33,33736,3,2,409,38.4,2,11,40,0,9,63,15,27,11,19,47,7,2,8,1,0,0,1,💤 Inactive / At-Risk
1269,21,52420,4,1,228,12.02,5,15,34,1,5,93,82,23,26,54,22,4,0,8,0,0,0,1,💤 Inactive / At-Risk
1270,45,69458,3,2,516,43.5,3,9,41,3,5,254,35,78,73,24,18,3,0,11,1,1,0,1,💤 Inactive / At-Risk
1271,30,42131,1,1,620,54.86,4,13,61,2,12,50,4,116,15,5,45,4,2,5,1,0,0,1,💤 Inactive / At-Risk
1272,43,36892,2,1,957,151.86,1,13,37,7,2,310,5,233,24,9,31,3,2,9,1,0,0,1,💤 Inactive / At-Risk
1273,28,31024,3,1,234,26.21,0,8,56,1,5,30,5,52,23,2,4,4,0,1,1,0,0,1,💤 Inactive / At-Risk
1274,32,33924,1,2,60,36.62,0,3,83,11,3,24,1,1,12,4,0,1,2,0,3,0,0,1,💤 Inactive / At-Risk
1275,44,26690,4,3,175,175.0,1,11,92,6,7,32,5,44,2,5,6,1,2,5,2,1,0,1,💤 Inactive / At-Risk
1276,36,23623,2,1,257,41.72,1,8,60,6,7,14,5,66,9,1,4,4,1,1,3,1,0,1,💤 Inactive / At-Risk
1277,27,55350,1,2,627,29.27,6,17,49,3,4,47,3,142,60,12,65,5,1,4,0,1,0,1,💤 Inactive / At-Risk
1278,34,53289,3,2,640,47.22,3,12,28,3,8,140,67,64,2,20,64,3,4,4,0,0,0,1,💤 Inactive / At-Risk
1279,28,34404,3,3,398,25.65,1,18,49,2,8,68,47,91,4,25,27,10,0,7,1,1,0,1,💤 Inactive / At-Risk
1280,53,36017,2,3,0,0.0,0,1,91,4,3,19,3,10,6,4,2,2,0,0,1,0,0,1,💤 Inactive / At-Risk
1281,32,33022,4,2,220,155.96,0,8,46,8,9,34,3,49,10,10,4,5,2,3,0,0,0,1,💤 Inactive / At-Risk
1282,56,46324,3,2,688,47.31,2,1,57,3,4,159,91,143,8,25,30,4,1,8,0,0,0,1,💤 Inactive / At-Risk
1283,33,43978,4,3,961,77.49,0,9,60,1,6,82,13,181,184,0,11,5,3,8,1,1,0,1,💤 Inactive / At-Risk
1284,42,38634,4,1,737,149.17,3,14,80,6,2,309,9,111,60,58,10,2,3,1,2,0,0,1,💤 Inactive / At-Risk
1285,34,37352,3,1,308,41.77,2,7,36,5,4,16,2,64,35,1,2,5,0,6,2,1,1,1,💤 Inactive / At-Risk
1286,44,62272,5,2,951,38.65,7,14,15,7,6,579,1,366,8,42,25,11,3,14,2,2,0,0,🏆 Premium Loyalists
1287,27,15000,4,1,502,34.95,2,17,44,2,10,34,34,127,80,6,63,4,2,6,0,1,0,1,💤 Inactive / At-Risk
1288,29,91193,5,4,1604,74.58,2,21,20,8,5,420,72,351,300,68,43,6,3,14,1,0,0,0,🏆 Premium Loyalists
1289,40,37952,3,3,289,26.52,0,9,80,3,7,34,13,44,0,0,1,1,1,6,0,0,0,1,💤 Inactive / At-Risk
1290,46,71523,2,1,1880,70.09,5,27,23,8,3,709,55,407,13,41,119,6,2,8,1,1,0,0,🏆 Premium Loyalists
1291,51,68178,4,5,56,14.22,0,2,79,9,2,0,0,5,1,1,0,1,1,3,1,0,0,1,💤 Inactive / At-Risk
1292,57,58768,4,5,770,58.61,2,7,96,6,1,313,54,99,73,0,17,4,3,5,0,1,0,1,💤 Inactive / At-Risk
1293,28,53081,3,4,376,26.3,2,11,12,0,4,81,10,17,3,8,67,4,5,5,0,1,0,1,💤 Inactive / At-Risk
1294,51,44144,4,2,571,124.12,1,7,48,4,4,152,11,152,9,76,12,4,0,9,0,0,0,1,💤 Inactive / At-Risk
1295,25,53521,3,1,57,17.32,0,1,84,6,3,5,0,7,2,1,0,0,0,2,0,1,0,1,💤 Inactive / At-Risk
1296,27,44104,5,1,588,50.49,0,14,31,2,14,50,11,16,12,0,49,5,1,6,2,0,0,1,💤 Inactive / At-Risk
1297,21,46518,4,1,392,49.67,5,13,39,2,12,47,17,44,54,11,12,7,1,8,1,1,0,1,💤 Inactive / At-Risk
1298,45,22238,5,3,27,22.08,0,4,79,9,1,9,6,13,0,0,4,1,0,3,1,0,0,1,💤 Inactive / At-Risk
1299,68,15000,3,1,25,5.31,0,3,73,6,1,3,2,19,9,9,2,0,0,2,0,0,0,1,💤 Inactive / At-Risk
1300,44,31021,2,3,218,21.23,1,5,69,3,6,26,1,46,26,5,3,4,2,1,0,0,0,1,💤 Inactive / At-Risk
1301,34,38310,3,5,235,24.19,2,8,46,0,6,31,9,41,5,1,2,0,0,1,5,0,0,1,💤 Inactive / At-Risk
1302,26,53960,4,1,588,54.86,1,19,26,2,7,74,48,82,1,8,32,5,0,6,2,0,0,1,💤 Inactive / At-Risk
1303,37,94361,3,3,1390,66.37,9,27,19,4,7,829,14,443,43,39,109,13,1,21,0,2,0,0,🏆 Premium Loyalists
1304,39,81907,2,3,559,77.76,2,15,74,4,7,200,74,201,26,16,47,3,2,4,0,1,0,1,💤 Inactive / At-Risk
1305,58,48087,2,2,676,60.54,1,9,35,4,5,234,17,126,18,9,10,3,2,7,2,0,0,1,💤 Inactive / At-Risk
1306,39,41377,3,1,79,79.0,1,1,88,8,3,13,4,12,6,3,4,0,0,2,0,0,0,1,💤 Inactive / At-Risk
1307,23,50608,5,1,464,29.73,0,20,31,3,8,41,0,16,160,12,12,3,6,5,1,0,0,1,💤 Inactive / At-Risk
1308,35,76362,1,2,2255,97.55,4,23,10,10,2,980,34,470,234,139,85,8,2,7,1,1,0,0,🏆 Premium Loyalists
1309,56,44885,4,2,910,198.32,1,16,29,7,3,224,0,137,30,8,23,4,1,4,1,0,0,1,💤 Inactive / At-Risk
1310,33,40328,4,1,669,42.39,1,13,13,2,13,88,177,46,38,10,0,7,0,5,1,0,0,1,💤 Inactive / At-Risk
1311,66,51968,1,2,650,50.83,2,9,20,6,7,239,16,81,5,4,22,7,1,3,4,0,0,1,💤 Inactive / At-Risk
1312,56,70300,5,4,808,64.3,3,8,48,9,3,302,4,113,35,4,23,3,4,3,0,1,0,1,💤 Inactive / At-Risk
1313,32,34303,4,1,328,33.73,3,13,37,2,11,118,3,116,1,53,22,3,4,6,0,0,0,1,💤 Inactive / At-Risk
1314,21,24482,2,1,258,37.37,1,11,88,0,5,34,38,56,11,3,4,1,1,4,1,1,0,1,💤 Inactive / At-Risk
1315,28,49780,5,2,879,79.91,0,13,6,2,12,89,13,73,35,53,27,4,3,8,1,1,0,1,💤 Inactive / At-Risk
1316,22,43444,4,4,499,42.58,0,13,24,2,9,34,14,93,42,10,3,4,1,5,2,0,0,1,💤 Inactive / At-Risk
1317,20,54230,2,1,803,60.84,5,15,27,3,8,79,31,57,5,3,64,4,1,5,1,1,0,1,💤 Inactive / At-Risk
1318,35,34716,5,2,124,13.3,1,6,69,5,9,18,4,18,1,43,2,2,2,2,2,1,0,1,💤 Inactive / At-Risk
1319,25,55196,3,1,244,244.0,2,4,63,4,8,26,16,40,8,1,5,0,0,1,3,1,0,1,💤 Inactive / At-Risk
1320,41,38518,3,1,130,18.24,2,10,54,3,8,29,4,25,0,0,2,5,2,11,0,0,0,1,💤 Inactive / At-Risk
1321,70,75222,3,1,1425,206.45,6,24,10,5,3,404,174,397,78,84,25,7,10,10,1,2,0,0,🏆 Premium Loyalists
1322,40,44424,3,1,293,22.95,0,6,68,5,3,35,10,27,23,11,2,3,1,12,2,0,0,1,💤 Inactive / At-Risk
1323,66,15000,2,2,85,29.51,1,1,91,1,2,0,12,0,5,0,3,4,0,3,2,0,0,1,💤 Inactive / At-Risk
1324,34,53148,5,2,503,33.92,2,6,49,5,4,284,11,193,23,12,14,6,2,5,0,0,0,1,💤 Inactive / At-Risk
1325,32,15000,2,2,530,27.66,2,16,39,1,8,0,67,61,27,7,7,3,0,3,2,0,0,1,💤 Inactive / At-Risk
1326,62,56261,4,1,576,69.53,6,9,17,4,2,279,58,133,62,50,6,4,1,7,3,1,0,1,💤 Inactive / At-Risk
1327,48,34762,5,1,690,43.51,3,9,50,4,0,165,27,114,27,1,2,2,2,5,2,0,0,1,💤 Inactive / At-Risk
1328,45,73366,4,2,902,86.03,4,9,33,8,3,262,2,97,13,64,28,2,0,10,0,0,0,1,💤 Inactive / At-Risk
1329,30,56723,4,1,899,53.44,2,12,8,3,14,72,17,28,14,1,18,3,4,5,2,0,0,1,💤 Inactive / At-Risk
1330,55,60724,3,3,676,500.0,2,11,40,3,3,318,10,164,19,5,14,3,2,4,2,0,0,1,💤 Inactive / At-Risk
1331,34,34613,2,2,725,46.86,4,14,41,2,13,15,17,30,21,10,54,6,2,10,2,0,0,1,💤 Inactive / At-Risk
1332,48,86804,4,2,1808,72.89,7,19,14,7,8,709,200,302,7,5,44,6,5,13,2,1,0,0,🏆 Premium Loyalists
1333,61,44118,4,3,805,82.85,1,8,28,6,5,336,3,79,38,6,27,3,2,7,0,0,0,1,💤 Inactive / At-Risk
1334,32,55368,3,1,137,14.13,1,6,33,0,4,12,8,16,4,11,8,3,0,2,2,0,0,1,💤 Inactive / At-Risk
1335,39,60590,3,3,610,41.43,1,12,40,3,9,32,9,54,15,4,62,3,4,6,1,1,0,1,💤 Inactive / At-Risk
1336,37,45667,3,6,1002,60.27,0,16,23,2,4,78,16,94,73,15,78,7,1,7,0,0,0,1,💤 Inactive / At-Risk
1337,36,36946,3,1,569,52.81,4,15,37,1,6,86,7,46,64,0,77,4,2,14,2,0,0,1,💤 Inactive / At-Risk
1338,25,49619,3,3,567,41.92,4,16,36,0,14,91,46,47,35,15,48,6,3,3,1,2,0,1,💤 Inactive / At-Risk
1339,27,57810,4,1,818,137.5,3,8,43,2,8,18,17,92,1,16,32,3,1,4,2,0,0,1,💤 Inactive / At-Risk
1340,58,51030,4,2,678,57.37,2,10,10,4,3,359,9,156,1,42,11,4,1,4,3,1,0,1,💤 Inactive / At-Risk
1341,23,55440,4,2,16,4.22,0,1,81,6,1,1,0,0,1,0,4,5,0,1,0,1,0,1,💤 Inactive / At-Risk
1342,49,27650,3,4,698,60.73,1,2,60,2,1,239,29,128,6,24,24,0,0,4,2,0,0,1,💤 Inactive / At-Risk
1343,26,48947,3,2,605,51.55,4,12,41,0,17,36,10,87,26,0,71,4,2,2,2,0,0,1,💤 Inactive / At-Risk
1344,64,50891,3,2,753,51.74,1,12,48,6,3,251,31,198,60,45,4,4,3,6,0,0,0,1,💤 Inactive / At-Risk
1345,25,33206,4,6,710,59.26,2,17,60,0,10,141,18,72,31,11,39,5,3,7,0,1,0,1,💤 Inactive / At-Risk
1346,21,40601,3,1,257,41.85,1,8,60,5,10,36,0,53,8,0,0,4,3,2,2,0,0,1,💤 Inactive / At-Risk
1347,35,35594,4,1,164,28.87,1,10,84,5,1,4,6,0,1,4,2,6,1,1,2,0,0,1,💤 Inactive / At-Risk
1348,29,32148,3,1,216,25.19,1,10,55,6,9,35,1,55,22,24,3,1,0,1,1,0,0,1,💤 Inactive / At-Risk
1349,41,103018,3,1,2004,131.23,8,8,9,7,5,773,27,385,0,43,111,10,4,11,1,2,0,0,🏆 Premium Loyalists
1350,54,73489,4,3,1687,123.25,4,21,0,4,8,906,48,566,55,48,101,10,4,14,2,2,0,0,🏆 Premium Loyalists
1351,75,46377,4,3,905,39.04,3,12,40,5,2,169,131,181,11,8,27,3,2,5,1,0,0,1,💤 Inactive / At-Risk
1352,36,33617,4,2,371,55.24,1,7,36,2,8,30,10,68,9,10,7,3,2,4,1,0,0,1,💤 Inactive / At-Risk
1353,31,40631,4,1,180,17.39,2,9,49,5,13,42,50,21,0,5,0,4,3,2,1,0,0,1,💤 Inactive / At-Risk
1354,45,93648,2,2,1400,66.62,3,26,17,8,7,362,24,116,142,70,41,7,2,13,3,1,0,0,🏆 Premium Loyalists
1355,25,55857,5,1,177,10.47,2,12,18,2,15,111,28,24,3,22,29,5,2,6,0,1,0,1,💤 Inactive / At-Risk
1356,23,45977,3,3,132,25.35,0,3,83,10,2,12,1,16,2,1,1,3,0,2,0,0,0,1,💤 Inactive / At-Risk
1357,55,41209,1,1,863,64.61,2,8,59,4,7,368,92,48,0,8,10,2,3,0,0,0,0,1,💤 Inactive / At-Risk
1358,46,50750,4,1,814,56.01,2,20,67,6,5,273,9,248,34,14,19,1,3,2,0,0,0,1,💤 Inactive / At-Risk
1359,50,30829,5,2,159,18.6,1,5,44,3,11,28,9,38,6,9,7,3,1,4,3,0,0,1,💤 Inactive / At-Risk
1360,42,107991,3,2,1718,55.64,8,22,22,8,7,550,123,401,6,2,36,6,3,5,0,2,0,0,🏆 Premium Loyalists
1361,45,58456,3,1,764,47.43,3,13,66,6,1,254,55,192,10,17,1,2,2,3,0,0,0,1,💤 Inactive / At-Risk
1362,27,57979,3,3,617,47.93,4,9,40,1,10,10,3,70,12,20,29,5,2,5,0,0,0,1,💤 Inactive / At-Risk
1363,52,41194,1,2,388,38.95,2,1,26,3,4,286,22,162,12,35,25,1,4,3,2,0,0,1,💤 Inactive / At-Risk
1364,54,65103,4,3,26,6.34,0,6,72,10,2,11,15,27,9,8,3,0,1,1,4,0,0,1,💤 Inactive / At-Risk
1365,45,62821,5,3,1849,63.51,4,32,14,7,9,867,85,223,16,66,0,8,0,8,0,1,0,0,🏆 Premium Loyalists
1366,47,72617,2,2,2553,154.28,2,11,11,8,7,658,90,416,13,75,107,6,7,13,2,1,1,0,🏆 Premium Loyalists
1367,56,15000,4,1,10,5.17,0,1,100,2,1,4,3,9,6,4,3,1,0,1,0,0,0,1,💤 Inactive / At-Risk
1368,34,28542,4,1,261,127.4,3,12,66,3,11,43,2,32,4,7,7,1,0,5,3,2,0,1,💤 Inactive / At-Risk
1369,25,32248,5,1,58,10.78,1,7,87,7,2,12,0,49,2,3,0,2,1,1,2,0,0,1,💤 Inactive / At-Risk
1370,42,80772,3,2,249,19.22,4,14,50,3,3,132,75,186,38,10,25,2,0,4,0,0,0,1,💤 Inactive / At-Risk
1371,30,33530,4,1,57,7.3,1,18,26,2,11,93,1,17,4,59,44,2,2,9,3,0,0,1,💤 Inactive / At-Risk
1372,52,57085,4,3,791,267.17,6,14,33,4,0,223,14,157,8,2,8,5,3,5,2,0,0,1,💤 Inactive / At-Risk
1373,42,29724,3,1,261,36.0,1,8,52,0,5,33,0,33,12,4,5,4,1,1,3,1,0,1,💤 Inactive / At-Risk
1374,55,107199,3,3,1790,118.53,8,25,19,6,7,668,8,395,191,1,1,8,1,14,2,0,0,0,🏆 Premium Loyalists
1375,28,47342,3,1,344,20.8,3,13,35,3,13,44,104,61,25,2,41,7,1,2,1,0,0,1,💤 Inactive / At-Risk
1376,37,33441,3,1,117,13.39,2,1,50,5,6,37,3,53,27,0,8,1,0,2,2,0,0,1,💤 Inactive / At-Risk
1377,44,36825,1,3,172,12.0,1,7,47,5,3,27,1,60,4,1,3,1,1,5,3,2,0,1,💤 Inactive / At-Risk
1378,30,35004,4,3,162,16.83,0,6,40,4,8,18,10,35,21,0,5,1,2,4,2,0,0,1,💤 Inactive / At-Risk
1379,18,67967,2,4,0,0.0,2,2,99,6,2,1,8,12,16,0,0,2,0,0,2,1,0,1,💤 Inactive / At-Risk
1380,62,45322,4,2,448,121.23,1,8,41,7,4,289,21,215,14,1,21,1,1,5,1,0,0,1,💤 Inactive / At-Risk
1381,39,32510,1,3,133,12.52,0,7,73,8,7,9,8,53,11,12,8,5,0,3,2,0,0,1,💤 Inactive / At-Risk
1382,42,38465,5,5,192,30.16,1,9,80,4,7,14,11,75,24,1,2,1,2,2,1,0,0,1,💤 Inactive / At-Risk
1383,28,51005,2,2,522,25.65,1,11,22,0,12,69,5,57,25,6,54,4,1,5,0,0,0,1,💤 Inactive / At-Risk
1384,36,47704,5,6,516,31.67,5,17,12,1,9,55,0,64,64,22,0,6,2,12,0,1,0,1,💤 Inactive / At-Risk
1385,65,40783,3,1,702,87.06,2,7,26,4,5,303,16,227,61,75,47,2,1,4,2,0,0,1,💤 Inactive / At-Risk
1386,50,32904,2,1,254,29.93,0,6,38,2,6,28,11,48,1,4,4,3,4,4,3,0,0,1,💤 Inactive / At-Risk
1387,42,89984,4,1,1606,74.82,8,15,19,5,3,706,0,590,15,0,17,5,1,7,0,1,0,0,🏆 Premium Loyalists
1388,32,37748,3,1,97,20.87,0,8,74,7,7,32,10,29,1,11,7,4,1,5,1,0,0,1,💤 Inactive / At-Risk
1389,29,44067,3,1,64,21.64,0,1,62,4,1,5,5,14,3,2,1,1,1,2,2,0,0,1,💤 Inactive / At-Risk
1390,28,23899,5,4,617,103.66,1,15,64,2,10,73,2,70,8,25,42,4,2,6,1,1,1,1,💤 Inactive / At-Risk
1391,31,42729,2,3,152,30.1,0,4,83,6,11,34,18,36,15,4,8,4,0,4,0,0,0,1,💤 Inactive / At-Risk
1392,42,37641,4,1,24,3.63,1,4,81,1,2,4,11,16,0,1,1,1,1,7,3,0,0,1,💤 Inactive / At-Risk
1393,51,76346,4,1,1475,82.08,6,19,15,3,5,788,148,254,254,77,83,10,4,5,3,1,0,0,🏆 Premium Loyalists
1394,31,42068,1,1,357,51.14,3,13,46,1,5,107,13,50,17,20,51,7,3,6,1,0,0,1,💤 Inactive / At-Risk
1395,52,43818,4,2,486,87.9,2,16,44,8,2,94,19,71,4,4,1,4,7,8,0,0,0,1,💤 Inactive / At-Risk
1396,18,53990,5,1,84,84.0,0,4,82,8,1,10,1,0,0,0,0,0,1,0,0,1,0,1,💤 Inactive / At-Risk
1397,54,30657,4,1,224,18.91,0,8,53,5,2,56,12,28,10,24,8,1,1,3,2,0,0,1,💤 Inactive / At-Risk
1398,35,39595,3,3,174,29.58,1,8,48,4,8,30,23,39,4,4,4,1,3,7,2,0,0,1,💤 Inactive / At-Risk
1399,45,41748,4,3,1056,500.0,6,3,23,2,3,312,2,71,108,0,31,3,1,2,0,1,0,1,💤 Inactive / At-Risk
1400,46,68090,4,1,839,64.4,2,15,49,5,8,301,49,153,15,30,21,6,2,8,0,1,0,1,💤 Inactive / At-Risk
1401,39,101481,3,2,1579,72.78,4,19,16,4,7,745,180,398,61,75,69,7,2,10,1,1,0,0,🏆 Premium Loyalists
1402,45,42118,4,2,14,2.24,1,11,68,5,9,33,11,74,4,2,7,3,1,2,1,0,0,1,💤 Inactive / At-Risk
1403,70,87727,5,4,1503,79.47,8,18,10,6,5,535,86,395,62,16,113,7,3,11,0,3,0,0,🏆 Premium Loyalists
1404,23,45148,3,2,716,40.25,1,8,39,2,10,52,32,31,5,4,66,6,1,7,1,0,0,1,💤 Inactive / At-Risk
1405,27,33584,3,1,521,27.12,1,13,48,3,10,95,21,56,7,5,29,4,1,7,1,3,0,1,💤 Inactive / At-Risk
1406,40,33910,5,1,46,16.33,1,5,76,6,3,31,1,13,0,2,0,0,1,1,0,1,0,1,💤 Inactive / At-Risk
1407,43,38933,5,1,96,10.37,1,1,52,4,8,19,17,50,6,5,11,3,1,7,2,1,0,1,💤 Inactive / At-Risk
1408,48,49267,3,1,62,28.8,0,3,102,4,2,20,1,24,11,1,0,1,1,4,0,0,0,1,💤 Inactive / At-Risk
1409,30,63386,3,1,63,11.19,0,4,97,5,1,14,5,19,1,6,3,2,0,1,0,1,0,1,💤 Inactive / At-Risk
1410,32,32381,3,1,366,69.05,1,4,34,3,11,35,15,55,0,28,10,1,0,2,1,1,0,1,💤 Inactive / At-Risk
1411,22,28132,4,4,323,20.12,0,13,17,3,14,117,6,24,10,0,48,6,1,6,1,2,0,1,💤 Inactive / At-Risk
1412,52,67031,3,2,2835,130.39,5,21,6,5,5,675,67,390,0,87,36,12,1,9,1,2,0,0,🏆 Premium Loyalists
1413,29,49546,3,3,783,45.0,5,12,14,3,12,84,1,70,74,29,44,5,5,13,0,0,0,1,💤 Inactive / At-Risk
1414,34,48689,3,1,367,45.4,1,9,56,7,0,188,12,194,37,5,20,6,2,4,1,2,0,1,💤 Inactive / At-Risk
1415,36,78511,2,3,2000,91.1,5,23,8,10,7,738,0,339,13,42,115,12,4,16,1,1,0,0,🏆 Premium Loyalists
1416,42,44883,4,1,116,15.35,2,13,63,1,14,6,23,76,19,2,4,3,2,5,1,0,0,1,💤 Inactive / At-Risk
1417,18,58082,4,4,0,0.0,0,6,119,3,2,16,2,2,5,0,2,2,0,0,1,1,0,1,💤 Inactive / At-Risk
1418,23,55707,3,2,648,50.83,1,16,42,4,15,41,7,15,49,2,0,4,1,3,1,0,0,1,💤 Inactive / At-Risk
1419,28,37089,4,1,249,181.07,1,10,44,8,8,44,2,47,36,0,3,5,0,6,2,1,0,1,💤 Inactive / At-Risk
1420,48,45187,4,1,1415,116.26,3,10,44,3,2,253,35,97,29,55,0,2,3,4,0,0,0,1,💤 Inactive / At-Risk
